SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS,MEAN_DAYS,NB_INVOICES
2375_GE,2018-03-01,2018-03-31,2366.0,"306,45",30,78.86666666666666,35
2375_GE,2018-04-01,2018-04-30,2436.0,"314,57",29,84.0,35
2375_GE,2018-05-01,2018-05-31,2582.0,"333,98",30,86.06666666666666,35
2375_GE,2018-06-01,2018-06-30,2540.0,"327,70",29,87.58620689655173,35
2375_GE,2018-07-01,2018-07-31,2943.0,"379,44",30,98.1,35
2375_GE,2018-08-01,2018-08-31,2964.0,"382,43",30,98.8,35
2375_GE,2018-09-01,2018-09-30,2835.0,"367,86",29,97.75862068965517,35
2375_GE,2018-10-01,2018-10-31,2913.0,"377,68",30,97.1,35
2375_GE,2018-11-01,2018-11-30,2797.0,"362,88",29,96.44827586206897,35
2375_GE,2018-12-01,2018-12-31,3021.0,"390,99",30,100.7,35
2375_GE,2019-01-01,2019-01-31,3027.0,"373,70",30,100.9,35
2375_GE,2019-02-01,2019-02-28,2675.0,"333,61",27,99.07407407407408,35
2375_GE,2019-03-01,2019-03-31,3006.0,"372,20",30,100.2,35
2375_GE,2019-04-01,2019-04-30,2683.0,"331,52",29,92.51724137931035,35
2375_GE,2019-05-01,2019-05-31,2782.0,"340,73",30,92.73333333333333,35
2375_GE,2019-06-01,2019-06-30,2998.0,"367,70",29,103.37931034482759,35
2375_GE,2019-07-01,2019-07-31,3031.0,"370,77",30,101.03333333333333,35
2375_GE,2019-08-01,2019-08-31,3073.0,"376,80",30,102.43333333333334,35
2375_GE,2019-09-01,2019-09-30,2866.0,"354,27",29,98.82758620689656,35
2375_GE,2019-10-01,2019-10-31,2937.0,"362,61",30,97.9,35
2375_GE,2019-11-01,2019-11-30,2750.0,"339,48",29,94.82758620689656,35
2375_GE,2019-12-01,2019-12-31,2812.0,"346,81",30,93.73333333333333,35
2375_GE,2020-01-01,2020-01-31,2815.0,"399,87",30,93.83333333333333,35
2375_GE,2020-02-01,2020-02-29,2611.0,"373,14",28,93.25,35
2375_GE,2020-03-01,2020-03-31,2738.0,"393,38",30,91.26666666666667,35
2375_GE,2020-04-01,2020-04-30,2658.0,"381,03",29,91.65517241379311,35
2375_GE,2020-05-01,2020-05-31,2742.0,"392,39",30,91.4,35
2375_GE,2020-06-01,2020-06-30,2697.0,"386,03",29,93.0,35
2375_GE,2020-07-01,2020-07-31,2843.0,"405,42",30,94.76666666666667,35
2375_GE,2020-08-01,2020-08-31,2895.0,"411,47",30,96.5,35
2375_GE,2020-09-01,2020-09-30,2768.0,"393,75",29,95.44827586206897,35
2375_GE,2020-10-01,2020-10-31,2846.0,"404,49",30,94.86666666666666,35
2375_GE,2020-11-01,2020-11-30,2731.0,"378,69",29,94.17241379310344,35
2376_GE,2018-01-01,2018-03-31,6516.0,"982,92",89,73.21348314606742,11
2376_GE,2018-04-01,2018-07-02,6591.0,"791,76",92,71.6413043478261,11
2376_GE,2018-07-01,2018-09-30,6741.0,"806,03",91,74.07692307692308,11
2376_GE,2018-10-01,2018-12-31,7399.0,"917,76",91,81.3076923076923,11
2376_GE,2019-01-01,2019-03-31,6774.0,"997,27",89,76.11235955056179,11
2376_GE,2019-04-01,2019-06-30,7421.0,"1 274,48",90,82.45555555555555,11
2376_GE,2019-07-01,2019-09-30,7650.0,"1 300,58",91,84.06593406593407,11
2376_GE,2019-10-01,2019-12-31,7427.0,"1 301,21",91,81.61538461538461,11
2376_GE,2020-01-01,2020-03-31,7322.0,"1 278,42",90,81.35555555555555,11
2376_GE,2020-04-01,2020-06-30,7325.0,"1 317,53",90,81.38888888888889,11
2376_GE,2020-07-01,2020-09-30,7516.0,"1 238,88",91,82.5934065934066,11
2378_GE,2018-01-01,2018-03-31,7741.0,"994,72",89,86.97752808988764,11
2378_GE,2018-04-01,2018-06-30,7551.0,"999,00",90,83.9,11
2378_GE,2018-07-01,2018-09-30,7910.0,"1 021,18",91,86.92307692307692,11
2378_GE,2018-10-01,2018-12-31,7950.0,"1 042,25",91,87.36263736263736,11
2378_GE,2019-01-01,2019-03-31,9378.0,"1 208,82",89,105.37078651685393,11
2378_GE,2019-04-01,2019-06-30,8192.0,"1 117,39",90,91.02222222222223,11
2378_GE,2019-07-01,2019-09-30,8130.0,"1 017,06",91,89.34065934065934,11
2378_GE,2019-10-01,2019-12-31,8040.0,"1 000,18",91,88.35164835164835,11
2378_GE,2020-01-01,2020-03-31,8080.0,"1 092,42",90,89.77777777777777,11
2378_GE,2020-04-01,2020-06-30,8511.0,"1 225,58",90,94.56666666666666,11
2378_GE,2020-07-01,2020-09-30,8849.0,"1 251,25",91,97.24175824175825,11
2379_GE,2018-01-01,2018-01-31,2467.0,"318,71",30,82.23333333333333,35
2379_GE,2018-02-01,2018-02-28,2172.0,"281,64",27,80.44444444444444,35
